created_at,favorite_count,retweet_count,text
2021-01-21 15:29:56,1401,542,Staking $TUSD to get $TRU! https://t.co/5nyQD9eHEg
2021-01-21 08:42:34,1405,535,50% $TUSD APR going! #TUSD https://t.co/7jPOpZ7Kvr
2021-01-21 06:54:17,1469,552,"📢@imKeyOfficial hardware wallet officially supports #TRON. 

imKey has been deeply integrated with the @imTokenOfficial mobile wallet and supports digital assets supported by imToken 2.0.
#TRX $TRX https://t.co/0r3VFq5rNR"
2021-01-21 00:30:07,1503,623,Big Flipped https://t.co/AAdu2tA0Zd
2021-01-20 23:09:04,1641,620,"The market chooses #TRON for obvious reasons: fast, cheap &amp; scalable, battle tested w/ $9.3+ billion mcap in TRC-USDT thru 1.6+m addresses! Also there're 15k TRC-BTC, 20k TRC-ETH, $WBTC, $WETH on #TRON, and $WLTC TRC-AMPL &amp; many more incoming. 

Guess who'd be the next on #TRON? https://t.co/iWkgl2fv56"
2021-01-20 16:57:38,1308,748,"After 644 days, the circulation amount of #TRC20-#USDT issued by @Tether_to on #TRON network exceeded 9.3 Billion. https://t.co/YmUAozAGlb"
2021-01-20 16:57:01,1401,580,"After 644 days, the circulation amount of #TRC20-#USDT issued by @Tether_to on #TRON network exceeded 9.3 Billion. https://t.co/qkWaFbhg9q https://t.co/NYzTybakZK"
2021-01-20 16:35:36,1494,833,$TUSD https://t.co/L1BucOiqfO
2021-01-20 16:14:56,1434,566,Good Old Days!!! @Poloniex #PoloniexTurns7 https://t.co/irAmEq9ZMb
2021-01-20 16:10:49,60,3,@binance @TrustToken @BinanceResearch Get @tusd_official $TUSD and stake it on @TrustToken to get $TRU!
2021-01-20 15:58:49,1273,665,"How it started          How it's going 
@Tronfoundation @Tether_to @paoloardoino https://t.co/NDKCwuV8k5"
2021-01-20 13:38:06,1276,649,"🎉The total supply of #WETH(Wrapped #ETH) on #TRON reached 1,998.

💁‍♂️#WETH is backed 1:1 with #Ethereum held in @BitGo custody. Complete transparent. 100% verifiable.
https://t.co/HuEy6UDILx https://t.co/XkIfNhuCHK"
2021-01-20 12:19:14,1372,655,.@Poloniex is back now.
2021-01-20 11:08:17,1374,679,.@Poloniex is under maintenance mode. Will get back soon. Funds are #SAFU. 👍
2021-01-20 09:07:19,1599,705,.@AlibabaGroup founder Jack Ma delivers video speech to China’s rural teachers in first public appearance in three months https://t.co/HaOH1wZYff
2021-01-20 09:03:58,1195,692,Get $USDT by trading on @Poloniex! https://t.co/O1U83Cct10
2021-01-20 04:55:05,1215,584,Why not try $TUSD? @tusd_official https://t.co/wzcBSxmXue
2021-01-20 03:16:30,1332,675,"The circulation amount of #TRC20-#USDT issued by 
@Tether_to on #TRON network exceeded 9.3 Billion🎉🎉🎉🎊🎊🎊 https://t.co/NaQmZk2Vb6"
2021-01-19 17:17:21,1380,471,Get #TUSD on @tusd_official to mine #TRU! https://t.co/bKwGVdyPmq
2021-01-19 17:11:26,1763,750,9.3 billion $USDT on #TRON. When 10 B? #TRX $TRX https://t.co/g3If8RWfyg
2021-01-19 16:29:14,1580,622,"Thanks for the interview @scottmelker  was great fun! Really like your podcasts and tweets, great insights and contribution to the industry. https://t.co/CcpVzKf09s"
2021-01-19 16:11:32,1406,743,50% APR for $TUSD on @Poloniex! https://t.co/7d8o8aDni8
2021-01-19 16:10:02,1584,464,Defi on #TRON https://t.co/CcpVzKwBy2
2021-01-19 16:09:16,1473,547,Check $USDT TRC20 data here:  https://t.co/P9m0YKpwoj @paoloardoino @Tether_to
2021-01-19 06:40:53,1584,550,"I currently disagree with TRC196 ""Reward SRs with the transaction fees charged for bandwidth and energy.""
https://t.co/RbhJP5lYkA"
2021-01-19 06:38:32,8,2,@cryptomanran @tusd_official #TUSD please check on https://t.co/vxYxNApF4Z and @tusd_official 😎
2021-01-19 06:26:53,16,0,@cryptomanran Don't forget @tusd_official 🙏
2021-01-19 05:54:25,1528,582,Let's do some $TUSD farming 👩‍🌾 @tusd_official https://t.co/LxcbbOjOU2
2021-01-19 04:27:04,56,8,"@binance @TrustToken One of the best ways to earn $TRU is to deposit TUSD 
@tusd_official at https://t.co/3s1qbhHSD0. Get @tusd_official to mine $TRU!"
2021-01-19 04:25:41,1496,470,One of the best ways to earn $TRU on @Poloniex is to deposit TUSD @tusd_official at https://t.co/3s1qbhHSD0. Get $TUSD @tusd_official to mine $TRU! https://t.co/ZfIwMeHgvO
2021-01-19 04:16:06,1504,552,One of the best ways to earn $TRU is to deposit TUSD @tusd_official at https://t.co/3s1qbhHSD0. Get @tusd_official to mine $TRU! https://t.co/61NByMnxAz
2021-01-18 11:44:43,1541,504,.@Poloniex 7 Year Anniversary! #PoloniexTurns7 https://t.co/S8GhMr2Nao
2021-01-18 11:22:28,1600,563,#TUSD on @Poloniex ! https://t.co/9aFGQexTfm
2021-01-18 09:58:05,1079,405,Good old days 🥳 https://t.co/Erlg4Lc3Wv
2021-01-18 03:58:39,1259,428,🎂 https://t.co/pCkZvmVLtd
2021-01-17 13:06:48,1482,357,.@Poloniex 7 Year Anniversary! https://t.co/yDAQvPEp1C
2021-01-17 10:54:49,1832,408,19 million accounts on #TRON. #TRX $TRX https://t.co/h8YUD8Cgos
2021-01-16 17:20:01,461,58,@binance My coin😎 https://t.co/jWTaUiX7f2
2021-01-16 14:57:41,1827,389,"Regarding recent Tether &amp; USDT FUD, I should say up front that I believe Tether has 100% backing of every USDT. I am willing to pay 1 USD for 1 USDT for those don’t believe Tether. You can receive USD via TUSD and TUSD redeem is accepted by every bank in US."
2021-01-15 18:21:48,1615,400,"Wow, Wow, Wow https://t.co/n91Zc3M3mG"
2021-01-13 16:06:25,1763,321,Defi on @Poloniex 😆 https://t.co/4cAV9vVRVv
2021-01-13 08:37:22,1774,336,"#TRONchievement Jan 4- Jan 10

✅$4B mcap $WBTC and $WETH launched on #TRON with @Bitgo
✅The circulation amount of #TRC20-#USDT issued by 
@Tether_to on #TRON network exceeded 8.5 Billion https://t.co/te6wh7BROl"
2021-01-13 06:18:52,56,19,@mcuban I believe Cryptos' value is defined by fundamentals. Let's review the price after a year😁
2021-01-12 17:28:34,1604,356,"The difference btw cryptos and stock 
is huge. Cryptos ex. btc/eth/trx are resources. U need to spend them to use the network. The network itself is public and permissionless. You can image IOS and Android for financial Infrastructure. https://t.co/08sinD1yxM"
2021-01-12 17:19:38,1971,477,"I believe cryptos in 2017 more like the Internet bubble 2020. Cryptos in 2021 is about fundamentals. If you learn assets on #TRON surpass $10 B, less than 3B valuation is not bubble at all. https://t.co/08sinD1yxM"
2021-01-11 10:44:08,1618,494,Running #Bitcoin https://t.co/zbn7M8afQn
2021-01-11 07:41:05,1557,323,"The circulation amount of #TRC20-#USDT issued by 
@Tether_to on #TRON network exceeded 8.9 Billion🎉🎉🎉🎊🎊🎊 https://t.co/rBGtETWBB8"
2021-01-08 11:04:00,1365,379,https://t.co/mtX4hQm6Js
2021-01-08 06:43:51,1673,365,"The circulation amount of #TRC20-#USDT issued by 
@Tether_to on #TRON network exceeded 8.5 Billion🎉🎉🎉🎊🎊🎊 https://t.co/xrnwTpHb2L"
2021-01-08 02:25:48,1822,391,Amazing network for #Bitcoin 😎 https://t.co/eGQpMx70XE
2021-01-07 16:56:51,1540,270,The world completes the transition from old to new. @WarrenBuffett https://t.co/A9ojc4h3eU
2021-01-07 16:46:38,2636,506,.@elonmusk is now the richest person on earth. #Bitcoin is his safe word.
2021-01-07 16:26:29,1979,428,love it!💗 #TRON #TRX $TRX https://t.co/NFFDeJjYBM
2021-01-07 16:25:01,13,0,@Sonnenshein @Grayscale wow! huge congrats! 🥳
2021-01-07 09:30:32,1732,338,"The circulation amount of #TRC20-#USDT issued by 
@Tether_to on #TRON network exceeded 8.1 Billion🎉🎉🎉🎊🎊🎊 https://t.co/C4GzYyd2xZ"
2021-01-07 01:04:42,2362,532,"Excited to have $4B mcap $WBTC and $WETH launching on #TRON with @BitGo  

Meanwhile Wrapped #Litecoin $WLTC on #TRON is also in progress w/ @Poloniex. The $11B mcap beast will be on #TRON soon and $LTC #LitecoinFam will be able to enjoy #DeFi on #TRON $TRX $JST @LTCFoundation https://t.co/eHjlR3HKng"
2021-01-06 09:57:39,2433,513,#Bitcoin &gt; @AlibabaGroup https://t.co/KoBidN8RBy
2021-01-06 03:28:20,1736,351,"(2/2)💁‍♂️Wrapped Bitcoin (#WBTC) is pegged to Bitcoin and has over $3B worth of #Bitcoin in custody, while Wrapped Ether (#WETH) is pegged to Ether. @BitGo is the sole custodian for the underlying #BTC and #ETH."
2021-01-06 03:28:19,1812,723,"(1/2)📢#TRON together with @BitGo, the leader in digital asset financial services, have successfully launched Wrapped Bitcoin (#WBTC) &amp; the newly minted Wrapped Ether (#WETH) on TRON as #TRC20 tokens.
https://t.co/AXjTqx4F42"
2021-01-05 17:25:43,31,2,@paoloardoino Finally!
2021-01-05 12:19:52,1687,314,"(2/2) #TRON's ultimate vision is to become the most reliable next-generation financial infrastructure for mankind. With the release of #TRONBULL, TRON's mission now gains new symbolic meaning.

""TRON is the future, unlimited."""
2021-01-05 12:05:19,2057,388,"(1/2) 2020 has been a year full of ups and downs, with the COVID-19 pandemic dealing a heavy blow to the global economy.

To bring hope to the industry as well as injecting a new sense of vitality to the #TRON brand, we launched a new mascot: TRON-BULL.
https://t.co/bStm9KWHjC"
2021-01-05 07:37:07,1716,306,Love both @Tether_to and @tusd_official! #USDT #TUSD https://t.co/FhGgKQAqQ3
2021-01-05 07:35:31,1873,643,"(6/6) We don’t believe that there’s any merit to the claims brought in the New York securities lawsuit by private individuals, &amp; we’re vigorously defending against those claims. Lastly, neither I nor @TRONFoundation or @BitTorrent owns @Poloniex."
2021-01-05 07:35:03,1869,295,"(5/6) To the contrary, the #TRON network has been successfully operated by its super representatives for over 2.5 years and has not encountered any significant downtimes. Neither @TRONFoundation nor any of its affiliates is currently involved in any regulatory proceeding."
2021-01-05 07:34:29,1867,608,"(4/6) It is headquartered &amp; based in Asia, &amp; so are almost all of its team members. We’re not aware of any centralization of the network, such that the failure of any person or entity would take down the system."
2021-01-05 07:34:04,1670,602,"(3/6) As such, neither @TRONfoundation, any of its directors (such as myself), nor any single validator gets to control the network, determine who uses the network, or how tokens are traded. @TRONFoundation is one of thousands of contributors to the network."
2021-01-05 07:33:27,1895,265,(2/6) #TRON is a decentralized network with over 18 million user accounts. There are 27 super representatives and nearly 300 candidates. Any governance proposal requires the support of 19 super representatives before it will pass.
2021-01-05 07:33:09,1622,260,"(1/6) Neither @Tronfoundation, #BitTorrent nor any of its affiliates has received notice of any regulatory proceeding from any regulatory agency or authority in the world, including the United States and China."
2021-01-05 07:32:46,2083,467,"There have been some rumors circulating around the web lately relating to #TRON and myself. As such, I’d like to make a few clarifications. Please see below 👇"
2021-01-05 07:31:59,24,2,@SBF_Alameda @dizzanxietytho @lovethetuff @carapthian @tusd_official Agreed. You can leverage both on trading and daily usage!
2021-01-05 05:16:31,12,1,"@AdamScochran @adamscochran We understand, and to the extent that we are able, given the decentralized nature of #TRON, we will be as transparent as we can."
2021-01-05 05:10:39,1812,322,Pay with $TRX and get 25% discount! 😎 #TRON https://t.co/L44hmwvwX0
2021-01-05 04:40:39,69,11,@AdamScochran @AdamScochran We appreciate working together to limit FUD. It’s unfortunate how information can be distorted and blown out of proportion in our industry. We look forward to working together to building industry that is stronger and more resilient to short termism and speculation.
2021-01-05 04:37:33,1806,353,$TUSD on #TRON very soon! More regulated stablecoins coming. @tusd_official https://t.co/cW8rEVu48b
2021-01-05 04:35:43,68,11,@USOCC $TUSD on #TRON very soon!
2021-01-05 04:16:46,6,0,@AdamScochran See my thread here: https://t.co/COtEhQCVfw
2021-01-05 03:54:12,4,0,@cmsholdings See my thread here: https://t.co/COtEhQCVfw
2021-01-05 03:29:52,1945,613,"#TRON is the busiest decentralized network in the world and is used by many institutions worldwide, with over 18 million accounts. We do not believe there is any merit to recent baseless claims that have been spread by third parties. #TRX $TRX"
2021-01-05 03:29:29,2102,493,"Neither #TRON Foundation, #BitTorrent nor any of its affiliates has received notice of any regulatory proceeding from any regulatory agency or authority in the world, including the United States and China."
2021-01-04 15:06:48,13,0,@Excellion @Liquid_BTC @Blockstream @LarryBitcoin @adam3us @notgrubles @paoloardoino Congrats!
2021-01-04 12:26:29,2236,521,https://t.co/PcZA96mY6D
2021-01-04 07:35:50,19,0,@udiWertheimer Lmao
2021-01-04 07:35:40,17,0,@udiWertheimer ❤️
2021-01-04 07:31:52,1986,429,"Technically speaking, @WarrenBuffett is not a Nocoiner, he does own 1 #BTC &amp; over 1 million #TRX. He is on a ride! #HaveFunStayingPoor"
2021-01-04 07:20:52,30,5,@lawmaster Forget @WrappedBTC. It launched on #TRON yesterday.
2021-01-04 07:19:55,58,13,"@lawmaster #BTC ,#ETH and #USDT are on #TRON. More #ethereum based tokens on #TRON are coming. Just try layer2 solution. 0 fee and instant speed."
2021-01-04 07:17:12,1723,320,Try https://t.co/Y2sDxbLmiR on #TRX #BTC #ETH #BTT #JST #WINK #USDT #USDJ #SUN https://t.co/zcHlRMETK1
2021-01-04 07:00:44,58,2,@lawmaster Try https://t.co/Y2sDxbLmiR
2021-01-04 06:12:17,2955,459,Are we ready? #TRX
2021-01-04 05:13:39,1822,345,"The circulation amount of #TRC20-#USDT issued by 
@Tether_to on #TRON network exceeded 7.7 Billion🎉🎉🎉🎊🎊🎊 https://t.co/tonpBIFtyG"
2021-01-03 18:01:28,1743,582,We are only $6.9 B yesterday. https://t.co/Nk1BEC84RG
2021-01-03 17:50:41,2270,481,$TRX
2021-01-03 17:36:28,2379,485,800 million $USDT in one minute ❤️
2021-01-03 14:59:53,541,216,.@WrappedBTC is now available on Justswap! @DeFi_JUST #Bitcoin #TRON #TRX  https://t.co/xL0vyvjUsw https://t.co/HbsDuE4V1n
2021-01-03 14:57:50,1044,265,Let's try $TRX https://t.co/blyBQyuFXt
2021-01-03 05:51:54,1107,347,18 million accounts on #TRON today! #TRX $TRX https://t.co/CKYDn5q47w
2021-01-02 17:39:23,922,238,No. 16 #Bitcoin https://t.co/TTVH4sh8mb
2021-01-02 17:28:18,1410,223,30k. #Bitcoin 🥳
2021-01-01 17:19:21,1030,323,What's the ROI of #Bitcoin and #TRX I gave to @WarrenBuffett early 2020?
2021-01-01 09:14:08,73,1,@SatoshiLite Happy New Year!
2021-01-01 07:16:13,61,3,@jack Happy New Year @jack 💗
2021-01-01 07:15:27,193,12,@binance Happy New Year! @binance
2021-01-01 07:15:00,82,6,@HuobiGlobal Happy New Year @HuobiGlobal!
2021-01-01 07:12:42,48,1,@brian_armstrong Happy New Year Brian! 😀
2021-01-01 07:11:49,135,10,@cz_binance Happy New Year @cz_binance 😀
2021-01-01 07:07:29,186,0,@IOHK_Charles Happy new year Charles!
2021-01-01 05:14:48,5,0,@paoloardoino Congrats!
2021-01-01 05:14:32,13,0,@jerallaire @circlepay Congrats!
2021-01-01 05:00:25,9,0,@Sonnenshein @Grayscale Congrats!
2021-01-01 04:59:57,38,0,@BarrySilbert @Sonnenshein @Grayscale Huge Congrats!
2021-01-01 04:58:35,11,0,@zosegal Happy new year! 😄
2020-12-31 15:44:12,1510,262,Happy new year 2021! #Bitcoin #TRON
2020-12-30 13:41:28,776,259,"The circulation amount of #TRC20-#USDT issued by 
@Tether_to on #TRON network exceeded 6.7 Billion🎉🎉🎉🎊🎊🎊 https://t.co/0eGG0dIGf9"
2020-12-29 16:55:23,778,265,My 2020 Year in Review. Let's onboard 1 billion people on #Blockchain and #Bitcoin! https://t.co/g49EgZ8ClR
2020-12-29 15:57:17,28,2,@FrancisSuarez @notgrubles @APompliano On the way to Miami😎 #Bitcoin
2020-12-28 16:04:49,968,321,Bullish on #TRON. #TRONBULL https://t.co/uRQ0yNvslY
2020-12-28 15:46:23,2231,362,Bullish on $TRX 😎
2020-12-28 15:05:15,690,277,Amazing! #TRON #TRX $TRX https://t.co/vxQg6K2OTd
2020-12-28 13:50:40,719,242,Live on @cryptomanran https://t.co/rRKw9tOKW5
2020-12-28 08:02:06,71,13,@Jailcheon Of course not. More coming!
2020-12-28 06:52:02,808,260,$WBTC is on live on #TRON! #Bitcoin #BTC https://t.co/X52tm6TCd0 https://t.co/4IIhYJzwiu https://t.co/iMRDHZL5gA
2020-12-27 16:45:38,1067,364,$TRX on https://t.co/EdSGQ23bpH https://t.co/0iLwIx63Lb
2020-12-27 16:31:06,1555,341,$TRX season is coming! #altseason https://t.co/xx2kZtb129
2020-12-27 16:23:58,4041,660,Big announcement for $TRX coming! #TRON
2020-12-27 06:45:57,2735,394,I have matched my $50k #Bitcoin donation with @APompliano to the Barstool Fund.  Happy to help small businesses and communities to grow! Join us!  @stoolpresidente https://t.co/giWpP7c3DC https://t.co/yWSkfSJb1m
2020-12-26 15:00:55,665,221,Join us! #TRON family token: $TRX $BTT $JST $SUN $WIN $STEEM https://t.co/xKAyGM4Osj
2020-12-26 08:48:23,23,1,@PeterSchiff @APompliano .@PeterSchiff let's do it! Match our donation here and be a hero to a small business somewhere! 🥳💗🙏
2020-12-26 08:45:32,148,17,@APompliano @PeterSchiff Haha I am currently in Asia. Would love to be involved here! How about matching your donation? 💗
2020-12-25 07:50:40,727,265,Looks cute #JustinFinally https://t.co/oPC4E5DgEZ
2020-12-25 03:56:52,69,4,@IOHK_Charles @CryptoFinally haha let's do it 😎
2020-12-24 15:31:24,1099,316,Happy Holidays. https://t.co/y2OxljaQC4
2020-12-24 15:22:38,22,0,@MikeNerdUK Haha our team
2020-12-24 10:43:51,520,164,"(3/3)🎉NFTs have huge untapped potential. We are likely to find the next big thing in #blockchain being the TRC-721-compliant applications and base protocols that map physical and virtual assets onto the blockchain.
#TRX $TRX"
2020-12-24 10:43:50,511,179,"(2/3)🎊Each NFT contains owner ID, rich metadata, safe file links and other identifying information that is recorded in its smart contract. It is this information that makes each #NFT unique and unexchangeable.

More information:
https://t.co/eAcme6iglO"
2020-12-24 10:43:50,782,306,"(1/3)🥳#TRON is excited to unveil its first NFT standard protocol TRC-721! 

The launch of #TRC721 will open up huge possibilities for new blockchain applications.
https://t.co/FjlKdrZjxy"
2020-12-24 10:02:00,779,239,#TRONBULL is under development. #TRON #TRX $TRX https://t.co/5T3PHj81JE
2020-12-24 05:01:10,18,0,@udiWertheimer Haha Daft Punk is my favourite
2020-12-23 13:00:53,700,223,"20,000 #Ethereum on #TRON. $ETH $TRX @VitalikButerin https://t.co/987eMoWtIz"
2020-12-23 12:03:18,661,310,"(2/2)RT+ Follow @justinsuntron + Comment w/ your voting screenshot, winners will be randomly picked to get rewards.
 
⏳The voting will end on Jan 8, 2021
🚀Be sure to participate! 
https://t.co/RbT8ZKiX7J"
2020-12-23 12:03:17,1005,483,"(1/2)Thanks all for the support in 2020!💪
🤗Be sure to vote for @justinsuntron as the most influential person in #crypto in 2020 by @CoinMarketCap and receive Holiday Presents from TRON🎁

1st: Apple AirPods Pro
2nd: Apple AirPods
3rd: Apple HomePod mini
4th-10th: #TRON Merch https://t.co/bFcfQEKTAE"
2020-12-23 07:07:35,24,1,@VentureCoinist He is on the way to my home
2020-12-23 06:55:34,556,243,With live chat support 🥳
2020-12-23 06:55:16,779,207,Love the new exchange page on @Poloniex 😎 https://t.co/GBbInKAREo
2020-12-23 06:51:14,2,0,@mdudas .@Poloniex you are on CNBC🤣
2020-12-23 06:50:18,1,0,@mdudas Is this @Poloniex ?😂
2020-12-23 06:33:50,165,6,@elonmusk @wintonARK Can you share the story between @WarrenBuffett and @Tesla ? 🙏
2020-12-23 06:07:17,650,211,"🤗Glad to deliver a speech at “Browse the Future-International #Blockchain Technology Innovation Summit and the First Anniversary of Cointelegraph Chinese” hosted by @Cointelegraph.

🚀When #BTC price remains at $30,000-$50,000, we will see the boom of altcoins.
#TRON #TRX $TRX https://t.co/7kBK1uXVnu"
2020-12-23 06:04:10,659,214,66.27% APR for #Ethereum on #TRON on https://t.co/AzvfhEjc3G. Way higher than ETH 2.0. You can swap your #ETH to ETH on TRON in @Poloniex https://t.co/819mQ2LqT1
2020-12-23 05:04:39,3,0,@rleshner @spencernoon @compoundfinance DM you 😄
2020-12-23 04:46:23,10,1,@rleshner @spencernoon @compoundfinance Yes! Let's do it 😁
2020-12-22 16:53:53,86,16,@spencernoon @compoundfinance Let's give #TRON network a try. Problem solved! We are happy to sponsor it! 😎
2020-12-22 10:23:17,616,286,"The circulation amount of #TRC20-#USDT issued by 
@Tether_to on #TRON network exceeded 6.6 Billion🎉🎉🎉🎊🎊🎊 https://t.co/MTfAl1kWOr"
2020-12-22 09:22:21,8,1,@zackvoell @inversebrah @bgarlinghouse @Ripple lol
2020-12-22 04:26:05,4460,495,@bgarlinghouse let's support @Ripple and $XRP together! 💪
2020-12-22 02:48:22,1,0,@BrendanEich @rightgovind @PoloSupport @brave @BraveSampson .@TronLinkWallet
2020-12-21 08:34:19,986,243,"📢New trading pair TRX/TRY is now available on @binance. 

🤗Happy trading.

#TRON #TRX $TRX https://t.co/4u0eQCQgFx"
2020-12-21 05:13:17,4,0,@zosegal Love this meme😄
2020-12-20 16:43:39,55,1,@novogratz This department is from Mars😆
2020-12-20 16:35:58,885,206,To the Mars! https://t.co/8DXCEf6Y9X
2020-12-20 09:40:47,964,273,"Please consider taking #Bitcoin private at $100,000. Funding secured. https://t.co/TUynRjAYeJ"
2020-12-20 09:40:40,365,10,"@elonmusk Please consider taking #Bitcoin private at $100,000. Funding secured."
2020-12-20 08:24:19,1153,238,Tesla is my safe word https://t.co/TQ6W4Nvu2e
2020-12-20 08:24:09,1543,47,@elonmusk Tesla is my safe word
2020-12-19 03:35:33,147,2,@RayDalio My condolences to you and your family. God bless. 🙏
2020-12-18 15:38:41,117,10,@michael_saylor Everyone should at least get 0.1 #Bitcoin 🥳
2020-12-18 13:12:50,2,0,@mdudas @coinbase Good idea😄
2020-12-18 13:10:04,4,0,@mdudas @coinbase IEO？
2020-12-18 10:45:16,21,0,@Tether_to Congrats! 😍
2020-12-18 10:44:53,5,0,@paoloardoino Huge congrats!😊
2020-12-18 08:09:15,841,260,🇳🇬 #Bitcoin https://t.co/B19C8fzYx9
2020-12-17 13:45:46,966,263,New @BitTorrent website https://t.co/arBFjneb0E #BitTorrent #BTT $BTT
2020-12-17 08:11:53,82,2,@jack Huge congrats! 😆
2020-12-16 20:10:53,703,708,"In 2019, #TRON and @Poloniex struck a strategic partnership.

During the #DeFi boom,  #TRON and #Poloniex jointly listed JST and brought users a generous return of over 12.8 times.

Poloniex offers 8 assets for futures trading, including $TRX, $BTC, $ETH, $UNI &amp; more. https://t.co/xa8gaMUJrS"
2020-12-16 19:59:01,686,580,"In Feb 2020, the decentralized social platform #Steemit entered into a strategic partnership with @Tronfoundation

With this partnership, Steemit users will be able to earn extra $TRX on top of their original $STEEM rewards. https://t.co/ZhG5VF4HhM"
2020-12-16 19:54:51,798,611,"TRON is the 3rd crypto network after #Ethereum and #Bitcoin to integrate with #Opera.

Oct 2019, #TRON was added to web and mobile versions of Opera browser, &amp; 350 million @opera users can receive and transfer $TRX directly, as well as TRON #DApps in the built-in DApp store. https://t.co/xsSnviMBy4"
2020-12-16 19:33:55,810,595,"#TRON listed on Samsung Galaxy Store in May 2020, meaning users in the US, Canada, South Korea, Australia, the Philippines, Singapore &amp; some European countries can check out TRON-based #DApps directly in the Galaxy Store of Samsung smart phones.
#TRX $TRX https://t.co/82JEcaKTIY"
2020-12-16 18:19:37,497,542,"🤗Welcome to join #BitTorrentX Product Launch &amp; 2020 #TRON Ecosystem Virtual Conference! 🥳

#LinktheFuture 🚀

Platforms:
🔵Periscope: https://t.co/KgYNqOxZy4
🔴Youtube: https://t.co/iBXGQ9F6if (Justin Sun)
https://t.co/nLSwGNdnvz (TRON)
🟡Dlive: https://t.co/lkYvSrcJT8"
2020-12-16 17:55:28,535,566,Link the Future: BitTorrent X Product Release - 2020 TRON Ecosystem Virtual Conference https://t.co/QctzKVGgFe
2020-12-16 16:22:14,502,566,"🤗#BitTorrentX Product Launch &amp; 2020 #TRON Ecosystem Virtual Conference! 🥳

#LinktheFuture 🚀

💁‍♂️More wonderful contents coming

🔵Periscope: https://t.co/B6jkkB0bq5
🔴Youtube: https://t.co/v6aOdDvyHb (Justin Sun)
https://t.co/hoJpBNVsoa (TRON)
🟡Dlive:https://t.co/lkYvSrcJT8"
2020-12-16 16:05:28,486,537,"(2/2)#BTCTRON &amp; #ETHTRON are also supported on #JustLend and #JustSwap for lending and mining.

More developments soon to come!"
2020-12-16 16:05:27,601,721,"(1/2)🚀@defi_just launched #BTCTRON &amp; #ETHTRON, furthering growth for #JUST ecosystem.

#BTCTRON is available on 20+ exchanges including @Poloniex, @Kucoin, @MXC_Exchange etc., 20+ wallets including not but limited to @TrustWalletApp, @imTokenOfficial, @mathwallet. https://t.co/i8NxImXsRN"
2020-12-16 15:54:13,518,708,"(2/2) Since launch $SUN 
👉 Listed on 25 exchanges
👉 LP mining campaigns, more to come
👉Recently launched mining campaign w/ #JustLend 
👉 A virtual $SUN 🌞Community Town Hall

Looking forward to more community movements, and furthering $SUN 🌞forward together!"
2020-12-16 15:54:12,598,580,"(1/2)#TRON’s 1st official mining project @defi_sunio, designed as the quintessential #Bitcoin equivalent on the #TRON network featuring 0 VC &amp; PE investments, 0 pre-mining or reserves for team, driven by community. https://t.co/TtoUj1C3vz"
2020-12-16 15:50:12,884,543,Link the Future: BitTorrent X Product Release - 2020 TRON Ecosystem Virtual Conference https://t.co/n59MoIFhBE
2020-12-16 15:11:23,920,724,Link the Future: BitTorrent X Product Release - 2020 TRON Ecosystem Virtual Conference https://t.co/lFfaBLSBBC
2020-12-16 15:10:26,882,528,"(5/5)#JustStable

The 1st in the @defi_just ecosystem!
👉#USDJ based stablecoin, with h#TRX staking now over 16.6 billion $TRX, and over 15 million $USDJ generated. https://t.co/nrbIhmBCcE"
2020-12-16 15:10:24,1160,557,"(4/5)#JustLend

Most recent addition to the @defi_just ecosystem, #JustLend, the 1st official #TRON lending platform.
As of today total supply surpassed $113 million! https://t.co/7f3Y3CcLui"
2020-12-16 15:10:23,864,689,"(3/5)#JustLink

#JustLink, the 1st Official #TRON oracle project!
Linking the real and the virtual, now with 7 supernodes. https://t.co/cJ5J4Edifj"
2020-12-16 15:10:20,445,558,"(2/5)#JustSwap

The first #TRON-powered decentralized token swap protocol, now exceeding $3.067 billion in trading volume. https://t.co/YTiFzoTMIB"
2020-12-16 15:10:19,529,550,"(1/5)🚀@defi_just has been carrying much anticipation since launching May 2020.

#JustStable, #JustSwap, #JustWrapper, #JustLink, #BTCTRON, #ETHTRON, and the latest #JustLend, covering stablecoins, DEX, oracle and lending.

#JUSTgrowing"
2020-12-16 14:34:41,1046,506,Mark 20k #Bitcoin https://t.co/nOtDYkDLfA
2020-12-16 14:17:23,981,553,"A defining career and #TRON highlight was winning a charity dinner with Mr #WarrenBuffet and 4 blockchain industry leaders, held in Omaha in January 2020. https://t.co/epqYma1Vcj"
2020-12-16 13:56:46,953,722,"#BitTorrent Speed aims to incentivize more users to seed and share bandwidth with $BTT rewards so as to deliver a superior download experience to users across the world.

In this way, #BTSpeed engages over 100M global users in the monetization to better support content creators. https://t.co/7EMaZg2o7Y"
2020-12-16 13:56:24,1758,641,"20,000 #Bitcoin"
2020-12-16 12:59:12,487,468,"🤗Welcome to join #BitTorrentX Product Launch &amp; 2020 #TRON Ecosystem Virtual Conference! 🥳

#LinktheFuture 🚀

Platforms:
🔵Periscope: https://t.co/RUdKCkqUSV
🔴Youtube: https://t.co/iRuI7sudaL (Justin Sun)
https://t.co/QLxfCTwANH (TRON)
🟡Dlive: https://t.co/lkYvSrcJT8"
2020-12-16 12:40:46,621,620,Link the Future: BitTorrent X Product Release - 2020 TRON Ecosystem Virtual Conference https://t.co/RUdKCkqUSV
