created_at,favorite_count,retweet_count,text
2020-10-24 21:03:15,3,0,@mckyau_steve Manson
2020-10-24 20:51:47,2,0,@bearded_its :)
2020-10-24 20:50:15,3,0,@CodetheThings :)
2020-10-24 20:49:00,3,0,@CardenalMendoz5 Un poco
2020-10-24 20:46:36,3,0,@RG3_Pirate :)
2020-10-24 20:46:24,2,0,@Audrey_1909 :)
2020-10-24 14:31:55,0,0,@PerkinsPrivate :)
2020-10-24 14:28:05,16,1,@draecht :)
2020-10-24 14:27:22,4,0,@investerbull :)
2020-10-24 14:26:59,3,1,@Mrs_Anna80 Buenos dias mi amiga.
2020-10-24 14:26:05,8,0,@PulteTeammate1 Lol
2020-10-24 14:25:56,21,0,@gymdude_16 Ty
2020-10-24 14:25:48,1,0,@porkchopsmurphy Welcome.
2020-10-24 14:24:57,62,1,"@leon_texas Yes, everyone here knows who I am. Hasn't gotten me into any trouble yet."
2020-10-24 14:24:02,11,0,@apbeaton Word.
2020-10-24 14:00:42,2220,116,"Prison rule #1 

Never give anyone a cigarette in the yard. Dozens more will demand one saying:

""You gave Jose why not me?""

Refusals then escalate into animosity. When asked for one I say:

""My wife took my money when I was locked up. I must ration.""

They seem to understand."
2020-10-24 13:57:58,5,0,@JeffSchade3 No its not.
2020-10-24 13:56:37,3,0,@plane633 :)
2020-10-24 11:38:41,1,0,@cha8881382 The Russian was removed for beating another inmate.
2020-10-24 11:37:25,0,0,@Klarname13 Indeed.
2020-10-24 10:41:41,1,0,@mikeofnumber8 Indeed.
2020-10-24 10:25:00,0,0,@jorge_bkk No.
2020-10-24 10:23:47,8,0,@NewYorkXNewYork :)
2020-10-24 10:23:22,44,1,@luckykalla Nothing made up my friend.
2020-10-24 10:20:16,3,0,@1999_jab I am.
2020-10-24 10:19:58,4,0,@Dreesen18516498 :)
2020-10-24 10:19:48,5,0,@Asteroid_please Lol
2020-10-24 10:19:35,1,0,@INSIGHS :)
2020-10-24 10:00:27,2264,103,"Today a new cell mate arrived. He's a cross between Charles Mason and Vin Diesel. 

Did not elevate my mood any."
2020-10-24 08:55:43,2,0,@krypto___klepto I haven't had a bail hearing yet.
2020-10-24 08:46:21,11,0,@StuartMFoulkes Ty
2020-10-24 08:45:01,4,0,@oscarbenidorm I am.
2020-10-24 08:44:54,4,0,@ismjism Neither will I.
2020-10-23 22:00:19,2970,185,"There is sobbing in the cell next to mine each night. My heart goes out but I think he simply fails to see the adventure in our situation. 

He speaks to no one, however, so I can't point out that we are living a true pirate like existence in here."
2020-10-23 21:30:15,1,0,@DannyMack100 Indeed.
2020-10-23 21:28:27,0,0,@v9885524484 @redsteeze :)
2020-10-23 21:27:59,0,0,@Clurichaun714 Not yet.
2020-10-23 21:27:43,105,1,@JarrettMoore18 Everyone knows who I am.
2020-10-23 21:26:38,5,0,@AlexandraMcG :)
2020-10-23 21:26:02,2,0,@Fiddler4you Ty
2020-10-23 21:25:56,1,0,@333Crypto Indeed.
2020-10-23 21:25:42,15,0,@DeVoCompagnie Word.
2020-10-23 21:25:33,1,0,@banumanush Ty
2020-10-23 21:25:09,4,0,@ThomasLK2020 Edible.
2020-10-23 20:48:08,11,0,@_pendejito_ No quite but it will do for now.
2020-10-23 20:47:17,370,6,@disassociatingg Never give a cigarette to anyone in the yard.
2020-10-23 20:44:28,51,4,@theemrsmcafee :)
2020-10-23 20:41:49,0,0,@MaxDread3 Lol
2020-10-23 20:41:22,5,0,@pickledopinion The best.
2020-10-23 20:40:34,1,0,@AnneKSmith2 That is a problem. Although I did meet a female guard the other day.
2020-10-23 20:38:44,1,0,@NickLongstaffe :)
2020-10-23 20:38:32,7,0,@robadaw Lol
2020-10-23 20:38:24,28,1,@TamimHFares Yes.
2020-10-23 20:38:11,2,0,@GigiStratton Haven't had a bail hearing yet.
2020-10-23 20:37:44,3,0,@loosefeed Lol
2020-10-23 20:37:30,19,1,@cryptosnufkin Not sure. Haven't had a bail hearing yet.
2020-10-23 20:36:29,4,0,@66Baws :)
2020-10-23 20:35:48,8,0,@ProfHodl It is.
2020-10-23 20:34:42,4,0,@Name3nvy :)
2020-10-23 20:34:22,42,3,@Califas619 Word.
2020-10-23 20:34:11,13,0,@gymdude_16 :)
2020-10-23 20:30:14,2960,215,"Prison is an adventure to say the least. 

Gang fights, threats, men muttering to themselves, theft, guards with advanced degrees in sadism, men pacing back and forth and a general sense of danger.

Just my type of place."
2020-10-23 20:19:23,1,0,@bentele_tom Word.
2020-10-23 20:19:17,0,0,@owercoto No.
2020-10-23 20:17:53,2,0,@seberila Ty
2020-10-23 20:16:51,2,0,@Barnwould Both.
2020-10-23 20:16:38,2,0,@ann_zahir Ty
2020-10-23 20:16:11,1,0,@TradingTeslaGuy :)
2020-10-23 20:15:50,2,0,@MadenIndustries Lol
2020-10-23 20:15:23,1,0,@gabbbbbs99 Lol
2020-10-23 20:15:10,3,0,@Zamuel42 :)
2020-10-23 18:31:25,8,0,@hightheretv Lol
2020-10-23 18:21:51,1,0,@JosephPDaniel1 I'm not so sure.
2020-10-23 18:20:30,2,0,@improvcellist Word.
2020-10-23 18:19:51,4,0,@spunting Perhaps.
2020-10-23 18:14:40,4,0,@RG3_Pirate Word.
2020-10-23 18:14:20,6,0,@man7186 Ty
2020-10-23 18:14:12,57,1,@chops_bailey Indeed.
2020-10-23 18:13:51,2,0,@zachraybould :)
2020-10-23 18:13:07,0,0,@Curly_Lambeau :)
2020-10-23 18:12:03,41,0,@KyleBowman89 They all know I am and that hasn't gotten me into trouble. Yet.
2020-10-23 18:10:31,4,0,@mj196410 :)
2020-10-23 18:10:21,4,0,@jjlendvay Not clue.
2020-10-23 18:09:33,18,0,@VivekS_Kumar Muchas gracias amigo.
2020-10-23 18:07:50,4,0,@VelvetJones3 Same here.
2020-10-23 18:07:24,5,0,@investerbull Indeed.
2020-10-23 18:05:22,1,0,@DannyMack100 I am content.
2020-10-23 18:00:37,2091,117,"I made friends with the inmate who stabbed many men. Other than stabbing folks, he's genuinely nice. 

We talk politics and women. He says Clinton will be president and black women are best in bed.

We disagree politically, but I cannot fault his choice in women."
2020-10-23 17:09:29,2,0,@AusterePatriot I am.
2020-10-23 16:48:46,1,0,@markmoby :)
2020-10-23 16:47:13,1,0,@albrecht1968 Indeed.
2020-10-23 16:46:59,9,0,@Eljaboom :)
2020-10-23 16:46:39,6,0,@AnthonyBouc974 Play cards with my cell mate.
2020-10-23 16:46:04,1,0,@gymdude_16 Word.
2020-10-23 16:45:51,2,0,@buzz339 I did not.
2020-10-23 16:30:04,1246,172,"Irrespective of the elections outcome, the political machine will be the only winner. 

The American populace will be the loser."
2020-10-23 15:51:19,0,0,@journopixs :)
2020-10-23 14:22:41,0,0,@technovert Word.
2020-10-23 14:22:09,0,0,@Freedom61617354 Ty
2020-10-23 14:20:14,1,0,@badabingtony6 :)
2020-10-23 14:19:12,6,0,@JLPorterAuthor :)
2020-10-23 14:07:24,1354,148,"I think the best means of deciding who to vote for would be to throw the contenders into prison and see which of the gangs they join. 

That would demonstrate their true character."
2020-10-23 13:27:27,0,0,@Neddkelly1 :)
2020-10-23 13:25:57,16,0,@cnelson33444 With my hands.
2020-10-23 13:25:22,2,0,@JayLegend33 I'm not.
2020-10-23 13:25:14,1,0,@unlikelymaga Ty
2020-10-23 13:24:16,7,0,@LuC4zNytMare Unfortunately no.
2020-10-23 13:23:45,0,0,@KungFew2 :)
2020-10-23 13:23:25,0,0,@SinghSawaliya :)
2020-10-23 13:23:15,2,0,@kadey180 No.
2020-10-23 13:22:55,1,0,@tothemoonrider :)
2020-10-23 12:00:33,1338,83,"Prison is no worse then living in your mother-in-law's house 

with an overbearing spouse and ten children."
2020-10-23 11:45:36,0,0,@HippieHippiest :)
2020-10-23 11:44:42,0,0,@ChadAhalt No.
2020-10-23 11:43:34,1,0,@durdurdurp Morning.
2020-10-23 11:43:09,16,0,@alex02257365 Neither.
2020-10-23 11:42:58,1,0,"@SAWYER_1984_ No, please don't."
2020-10-23 11:42:40,0,0,@LeNigtvanNugt Probably.
2020-10-23 11:42:26,1,0,@PaulKrastinDias Yes really.
2020-10-23 11:42:16,3,0,@nemovii Sure.
2020-10-23 11:41:53,37,0,"@BUFFALO_POCKET Yes, please do."
2020-10-23 11:41:21,1,0,@CuatroJones :)
2020-10-23 11:41:12,7,0,@Hans_2024 No.
2020-10-23 11:40:33,0,0,@BarryRome :)
2020-10-23 11:40:02,33,0,@beeforcow You can though I'm not sure I will get them.
2020-10-23 11:39:06,1,0,@jonesjm1979 No.
2020-10-23 11:38:04,0,0,@axelross83 Ty
2020-10-23 11:37:32,42,1,@FunkyCosmonaut Suficiente para pasar mi amigo.
2020-10-23 11:33:21,49,0,@Daniel44889833 Unfortunately no.
2020-10-23 11:33:09,0,0,@Blackkingsolom1 :)
2020-10-23 10:19:19,0,0,@GreatMind131 No.
2020-10-23 10:18:12,17,0,@NEWMERLORDER No clue.
2020-10-23 10:17:57,17,2,@star95011 Good morning.
2020-10-23 10:17:48,0,0,@coindorado :)
2020-10-23 10:17:40,1,0,@BichangaM Ty
2020-10-23 10:16:55,3,0,@andrewsatha Email mrsjanicemcafee@gmail.com
2020-10-23 10:05:51,41,0,@seaside1776 Indeed.
2020-10-23 10:05:35,8,0,@aydon_mark :)
2020-10-23 10:05:11,3,0,@BishopBitcoin Ty
2020-10-23 10:01:25,162,2,@EarlDawgit :)
2020-10-22 22:00:17,842,136,"My words threaten the fabric of a stale and power hungry bureaucracy. 

The average citizen is a pawn for that bureaucracy, to build the goods and services that the government bureaucracy consumes. 

They need us.

Without our support their power is nothing."
2020-10-22 21:55:57,2,0,@WizzyHatG :)
2020-10-22 21:55:20,2,0,@Jan_Gert_Jansen Not yet.
2020-10-22 21:49:21,4,0,@tenbillion4 Indeed.
2020-10-22 21:49:06,4,0,@ann_zahir :)
2020-10-22 21:44:24,1,0,@insiderbuying Insane.
2020-10-22 21:43:02,3,0,@ThatLARRYSHOW Ty
2020-10-22 21:42:51,4,0,@trackbender Word.
2020-10-22 20:12:04,4,0,@JerkedGoatNeck Money well spent.
2020-10-22 20:08:52,4,0,@imcool1337 Word.
2020-10-22 20:08:32,18,1,@XRPGoonie I haven't had a bail hearing yet.
2020-10-22 20:07:06,45,0,@crypto_spawn Indeed.
2020-10-22 20:06:53,34,0,@gymdude_16 Word.
2020-10-22 20:00:51,3324,442,"I am charged with tax fraud - which is lying on your tax return. 

I have filed no returns for many years and have made no secret of it. If I have said nothing how could I have lied.

My real crime is speaking publicly about the insanity rampant within our system of government."
2020-10-22 19:20:00,1,0,@donvfsxknbfdjkn No clue.
2020-10-22 19:16:33,1,0,@maplefritos Lol
2020-10-22 18:35:28,3,0,@Buffalo_Freak With my hands.
2020-10-22 18:33:29,1,0,@ChadTheFarmer1 :)
2020-10-22 18:32:40,0,0,@octoberrust0713 :)
2020-10-22 18:31:14,41,1,@GarbisGeorge Word.
2020-10-22 18:30:51,4,0,@bulgarini Word.
2020-10-22 18:05:57,0,0,@PhyreGoldMAJIC :)
2020-10-22 18:05:46,1,0,@MadenIndustries Lol
2020-10-22 18:05:38,0,0,@WarriorPoet_72 :)
2020-10-22 18:00:35,3264,274,"PayPal to take crypto. 

The IRS must be pissing itself."
2020-10-22 17:04:20,0,0,@NewYorkXNewYork I am.
2020-10-22 17:01:12,1,0,@CaMerOn_JoSeF_ Ty
2020-10-22 17:00:56,1,0,@groovydude28 :)
2020-10-22 16:57:51,1,0,@niknak1105 :)
2020-10-22 16:21:58,4,0,@xtianlazer :)
2020-10-22 16:19:58,0,0,@WehHung :)
2020-10-22 16:18:57,2,0,@extremeIyonline I am.
2020-10-22 16:17:54,8,0,@zenyatta_queen I am.
2020-10-22 16:17:42,20,0,@Dan__Lane Lol
2020-10-22 16:17:23,0,0,@MMDimitrijevic Ty
2020-10-22 16:17:04,1,0,@xrp_phoenix :)
2020-10-22 16:16:43,2,0,@charliebadger99 :)
2020-10-22 16:00:08,1781,165,"The pope supports gay marriage. 

Choir boys must be relieved."
2020-10-22 14:34:21,0,0,@Antzinpantz1 :)
2020-10-22 14:34:07,3,0,@durdurdurp With my hands of course.
2020-10-22 14:32:59,1,0,@RaymondKooyenga Indeed.
2020-10-22 14:21:37,3,0,@WassimAladawy :)
2020-10-22 14:21:03,23,0,@Wild_Tiger99 With my hands.
2020-10-22 14:20:41,1,0,@realJahLeo :)
2020-10-22 14:20:11,0,0,@RFilanthrope Indeed.
2020-10-22 14:18:16,22,0,@CRYPTOMARK69 They do. Doesn't seem to bother them.
2020-10-22 14:17:52,10,0,@apbeaton I don't plan to.
2020-10-22 14:17:36,14,0,@mickmugsi123 Indeed.
2020-10-22 14:00:26,1055,65,"No asks questions in prison. If a person wants to tell you about themselves they will. 

The ones who have revealed bits and pieces to me have taught me more about life than four years of college."
2020-10-22 13:13:09,1,0,@bobmcfall64 Brians prison in Barcelona Spain
2020-10-22 13:11:28,0,0,@Klarname13 :)
2020-10-22 13:11:19,1,0,@hmokmevale They all do.
2020-10-22 13:10:38,0,0,@MatthewFDonald Ty
2020-10-22 13:09:05,1,0,@Itz_LolzChannel Same.
2020-10-22 13:08:59,0,0,@PatyMar49943347 No clue.
2020-10-22 13:07:14,14,0,@RedHotStovAustn The same way you do.
2020-10-22 13:06:26,0,0,@HolyMcDiver :)
2020-10-22 13:06:06,0,0,@i_got_bit Indeed.
2020-10-22 13:04:53,1,0,@basiljh Lol
2020-10-22 13:04:45,1,0,@SaiyanStrong :)
2020-10-22 13:04:25,0,0,@cryptotitbits Ty
2020-10-22 13:02:10,0,0,@TraceWaWa I don't plan to.
2020-10-22 13:01:57,1,0,@rich_waite Ty
2020-10-22 13:00:23,7,0,@Androo_au :)
2020-10-22 13:00:05,2,0,@PeeLo73 Not yet.
2020-10-22 12:59:29,0,0,@icfdavehere :)
2020-10-22 10:31:56,10,0,@tumrel I don't plan to.
2020-10-22 10:26:48,0,0,@TK_YO_GH_TS Ty
2020-10-22 10:20:16,10,0,@KungFew2 :)
2020-10-22 10:19:34,1,0,@otavros For speaking out against the corruption that's rampant in our government.
2020-10-22 10:18:42,2,0,@HayderZahraw Everyone here knows who I am.
2020-10-22 10:17:39,2,0,"@striderincity I wish it was. I'm in Brians prison in Barcelona, Spain."
2020-10-22 10:13:43,0,0,@cryptononymus Ty
2020-10-22 10:12:29,1,0,@NEWMERLORDER I am.
2020-10-22 10:11:55,12,0,@loydna I can.
2020-10-22 10:11:31,27,0,@PatyMar49943347 No they don't.
2020-10-22 10:11:20,1,0,@Mikepower1977 :)
2020-10-22 10:10:58,1,0,@CamilloBenso19 Lol
2020-10-22 10:10:34,0,0,@MorningStarXA Lol
2020-10-22 10:10:18,22,1,@danielxsatan I am Daniel.
2020-10-22 10:09:57,124,1,@Pezcu I'm thinking about it.
2020-10-22 10:09:32,0,0,@owusu_carlos :)
2020-10-22 10:09:23,7,0,@oozn No clue.
2020-10-22 10:09:03,70,2,@PaulBuc31614268 You're probably right.
2020-10-22 10:00:22,3837,208,"My Muslim cell mate departed today for the Muslim cell block - special food, special religious allowances. 

He was replaced by a Russian with more tattoos than god. Mostly names of people he has murdered.

I'm certain to hear some extraordinary stories."
2020-10-22 07:46:57,0,0,@omegaflare I am.
2020-10-22 07:41:15,1,0,@MatthewStidman I do.
2020-10-22 07:40:51,3,0,@LIFE_stufffff That's what I'm hoping for.
2020-10-22 07:37:07,1,0,@MistressShah @theemrsmcafee Indeed.
2020-10-22 07:33:28,0,0,@Stage3000Screen Ty
2020-10-21 22:16:34,0,0,@WehHung Lol
2020-10-21 22:16:20,0,0,@Diddle_Mags A lot apparently.
2020-10-21 22:15:54,0,0,@RealOracle707 :)
2020-10-21 22:14:49,0,0,@RedRock1T Lol
2020-10-21 22:14:22,1,0,@mikeylikesit370 :)
2020-10-21 22:13:48,2,1,@TonyRitenour Word.
2020-10-21 22:13:26,4,0,@Adam_J_Roth :)
2020-10-21 22:00:20,434,34,"Trafficking in flying squirrels! Who could have guessed. 

Better would be trafficking in politicians. We would then know the street value of our leaders."
2020-10-21 20:24:36,0,0,@KellyKreps777 I am.
2020-10-21 20:24:28,0,0,@Wyldfire1128 :)
2020-10-21 20:23:50,0,0,@Therese38538165 Lol
2020-10-21 20:23:31,0,0,@falconnestorg Wow.
2020-10-21 20:23:07,1,0,@Jared57078734 :)
2020-10-21 20:21:40,0,0,@WebsterWebski Lol
2020-10-21 20:21:15,1,0,@civorep Lol
2020-10-21 20:21:09,1,0,@Prozacookies :)
2020-10-21 20:20:52,2,0,@fatbrainboiler Wow.
2020-10-21 20:19:33,3,0,@ajlopez Word.
2020-10-21 20:17:58,0,0,@kathysmith2k7 Unfortunately no.
2020-10-21 20:17:38,1,0,@SymmetrySj Ty
2020-10-21 20:17:24,0,0,@WehHung :)
2020-10-21 20:16:35,2,0,@BarstoolRef With my hands.
2020-10-21 20:14:41,4,0,@CryptoRaccoon1 Very.
2020-10-21 20:11:17,2,0,@Crypt0H0lic Haven't been to court yet.
2020-10-21 20:08:08,4,0,@amstewart7 Lol
2020-10-21 20:05:43,0,0,@marslax :)
2020-10-21 20:04:59,1,0,@PugsPugliese :)
2020-10-21 18:27:01,14,1,@MattBelanger11 @theemrsmcafee Word.
2020-10-21 18:25:23,74,3,@theemrsmcafee I will babe.
2020-10-21 18:24:46,1,0,@Jayr1891 No.
2020-10-21 18:24:30,0,0,@djSCUBAd :)
2020-10-21 18:23:29,1,0,@netherwormv1 Ty
2020-10-21 18:22:50,33,0,@KrisMcCallen Not from me.
2020-10-21 18:22:02,57,1,@brenneranderson My wife will understand.
2020-10-21 18:20:00,8,0,@WarnerBrosUrban Word.
2020-10-21 18:13:17,0,0,@ITalkcric :)
2020-10-21 18:12:54,1,0,@journopixs :)
2020-10-21 18:12:06,28,0,@CovidMemes3 Yes I am.
2020-10-21 18:10:28,38,0,@Wickless18 I'll wait.
2020-10-21 18:09:10,8,0,@nathanlane :)
2020-10-21 18:08:56,21,0,@MaddieIThink I'll pass.
2020-10-21 18:07:01,74,1,@MeaZenFree No offense but I'd rather wait for a female.
2020-10-21 18:00:37,2119,131,"Inmates may spend 100 euros weekly. Pays for cigarettes. 

We may also buy phone calls, 8 minutes each, and the number of calls depends on the guards moods. 

I suspect inmates who provide sexual favors receive preferential treatment. 

I'm waiting for a female guard."
2020-10-21 16:58:46,0,0,@joh55565711 I am.
2020-10-21 16:58:24,1,0,@lilwiqi :)
2020-10-21 16:49:14,2,0,@C5SUNNY No clue. Still waiting to hear from the judge.
2020-10-21 16:40:06,4,0,@RyanWright84 Indeed.
2020-10-21 16:10:42,4,0,@JohnOdermatt Same.
2020-10-21 16:09:57,5,0,"@degengambleh No, I don't think I will."
2020-10-21 16:09:27,8,0,@charliebadger99 No clue. I haven't been to court yet.
2020-10-21 16:08:48,2,0,@niceday00 :)
2020-10-21 16:00:18,762,55,"Google charged with violating competition laws. 

I wonder if Spanish Google officers might be chucked in here with me. 

I have complaints of my own I would like to address personally with Google."
2020-10-21 14:00:23,574,42,"Farmers in Pennsylvania caught fucking dogs, horses, goats, etc. 

I hope the horse fuckers played the active role and not the passive.

Could be hazardous to health."
2020-10-21 12:43:59,118,1,@theemrsmcafee I am fine. No one bothers me here.
2020-10-21 12:41:16,1,0,@inversedaniel @theemrsmcafee True.
2020-10-21 12:41:01,0,0,@MatHeller1 @theemrsmcafee That would be an accurate description.
2020-10-21 12:40:23,1,0,@IanCarvell2 @theemrsmcafee For speaking out against corruption.
2020-10-21 12:10:07,2,0,@_chrisdowns_ @theemrsmcafee :)
2020-10-21 12:08:27,0,0,@McgrealPatricia @theemrsmcafee :)
2020-10-21 12:08:09,0,0,@ClearlySily @theemrsmcafee Interesting.
2020-10-21 12:04:31,2,0,@AnthonyBouc974 @theemrsmcafee :)
2020-10-21 12:04:15,6,0,@ann_zahir @theemrsmcafee :)
2020-10-21 12:00:07,1266,76,"This morning I was on the phone with @theemrsmcafee, discussing the election, when a major brawl materialized nearby. Had to hang up and distance myself so that I could watch. 

Fascinating. Everyone should be allowed a prison experience."
2020-10-21 10:43:14,0,0,@VinceFox3 :)
2020-10-21 10:20:12,0,0,@sumar40041698 I am busy fighting my own case right now.
2020-10-21 10:17:20,0,0,@MrCronbones Ty
2020-10-21 10:17:14,1,0,@RedRock1T Word.
2020-10-21 10:16:58,4,0,@lakehoods I am.
2020-10-21 10:16:44,0,0,@Lubow2 Indeed.
2020-10-21 10:16:29,0,0,@11o75 Ty
2020-10-21 10:15:51,2,0,@tenbillion4 Morning Ten.
2020-10-21 10:00:30,490,53,"Political battles are intense for one reason: if you can't retain a political position then who are you? 

An ex someone who is now no one."
2020-10-21 09:59:40,11,0,@nino_crypto Word.
2020-10-21 09:53:48,2,0,@mcfarland_brody Ty
2020-10-21 09:53:38,0,0,@EdTThomas07 I do.
2020-10-21 09:53:24,0,0,@notmyskillset :)
2020-10-21 00:55:21,0,0,@like_neo :)
2020-10-21 00:48:41,0,0,@John29412433 Ty
2020-10-21 00:47:19,1,0,@F1sT Haven't seen it.
2020-10-21 00:42:36,1,0,@MikeTurbanDirty Thinking about it.
2020-10-21 00:42:02,67,4,@jtLOL :)
2020-10-21 00:38:02,1,0,@PuscH3LL Don't know yet.
2020-10-21 00:36:47,1,0,@oz_leb :)
2020-10-21 00:34:23,3,0,@Dany99325 I can.
2020-10-21 00:33:36,1,0,@outrunorlando :)
2020-10-20 22:22:45,2,0,@dnm1712 :)
2020-10-20 22:22:34,0,0,@PaulMos63740315 Indeed.
2020-10-20 22:22:24,7,3,"@Steverino53 Its not where you are that matters, its who you are inside."
2020-10-20 22:14:56,1,0,@LIFE_stufffff :)
2020-10-20 22:14:45,20,0,@Bag_Man_ Word
2020-10-20 22:14:32,7,1,@albrecht1968 No clue.
2020-10-20 22:13:59,0,0,@LambRejected :)
2020-10-20 22:01:01,1,0,@TriciaNaz1964 I am.
2020-10-20 22:00:47,2169,170,"In my cell is a sweet piece of graffiti in Spanish saying, 

""For 14 years I have been rehabilitated. I will now dedicate my existence to hatred. Fuck everyone"".

Cannot fault the man's honesty."
2020-10-20 20:17:16,2,0,@ItsTheQuestion I am.
2020-10-20 20:15:13,3,0,@MG_Short Its my home.
2020-10-20 20:10:30,1,0,@flaarpy No clue.
2020-10-20 20:08:23,0,0,@Googlybearhug4u :)
2020-10-20 20:04:08,0,0,@JuliaDoyle71 :)
2020-10-20 19:54:38,7,0,@hahus Don't know any.
2020-10-20 18:48:39,19,0,@dowdyjk Word.
2020-10-20 18:48:27,2,0,@relocateromania No clue.
2020-10-20 18:48:16,1,0,@Straightt1 :)
2020-10-20 18:47:40,0,0,@RickyBo06796543 Ty Captain
2020-10-20 18:46:04,1,0,@JesseJameson19 :)
2020-10-20 18:40:45,0,0,@GarbisGeorge :)
2020-10-20 18:39:54,1,0,@thestoreman_n :)
2020-10-20 18:36:55,0,0,@Bronx22 :)
2020-10-20 18:36:12,1,0,@rmcmullen97 Indeed.
2020-10-20 18:29:18,0,0,@MatthewFDonald I am.
2020-10-20 18:29:00,1,0,@BTC_Babyboy I did.
2020-10-20 18:27:03,0,0,@Cdore101 No clue.
2020-10-20 18:24:05,0,0,@XxDOUBLExDxX He knows.
2020-10-20 18:23:29,0,0,@LeeHarveyOzmond :)
2020-10-20 18:22:17,4,1,@TruthRaiderHQ No clue.
2020-10-20 18:21:09,49,0,@deverieux That was my question. Haven't gotten an answer yet.
2020-10-20 18:20:23,5,0,@Saigon_Vietnam Word
2020-10-20 18:19:53,3,0,@MAHDAXAA :)
2020-10-20 18:19:10,1688,176,@toadnan Because I am John Fucking McAfee.
2020-10-20 18:18:36,53,0,@iozjrok They do. Doesn't seem to bother anyone.
2020-10-20 18:17:38,4,0,@PursuingFeces I will do my best.
2020-10-20 18:17:15,2,0,@wranglercurly :)
2020-10-20 18:16:39,29,0,@MinarchySimp :)
2020-10-20 18:16:26,106,3,@SirJack528 For me as well.
2020-10-20 18:15:57,26,0,@newagespeeda I tried explaining this.
2020-10-20 18:15:26,2,0,@degengambleh :)
2020-10-20 18:15:15,6,0,@AnthonyBouc974 No clue.
2020-10-20 18:09:07,4663,304,"My Muslim cell mate insists he will only marry a virgin.

He will die a bachelor I fear."
2020-10-20 18:01:35,2,0,@Straightt1 :)
2020-10-20 16:46:24,2,0,@RumfoordNiles :)
2020-10-20 16:46:13,1,0,@eileen2e Ty Eileen
2020-10-20 16:45:44,1,0,@man7186 Word
2020-10-20 16:43:12,5,0,"@Tripledomo Good, I am being treated well here."
2020-10-20 16:42:17,9,0,@UhhYeahNotMeBro :)
2020-10-20 16:42:06,52,0,@Ketzwun I wish.
2020-10-20 16:41:53,13,0,@Daddy_Licious_ Word
2020-10-20 16:41:11,2,0,@blxxdbvrn :)
2020-10-20 16:40:53,0,0,@LilyTinajames11 :)
2020-10-20 16:40:48,4,0,@divonacci Ty
2020-10-20 16:40:40,1,0,@CastroNotFidel Word
2020-10-20 16:40:31,1,0,@alanfscott1947 Ty
2020-10-20 16:28:07,1657,216,https://t.co/d7b1G2JjBK
2020-10-20 16:06:49,0,0,@dimviewtaker Ty
2020-10-20 14:18:18,1,0,@mikeydoeswork Ty
2020-10-20 14:17:24,0,0,@Joleenjoleen95 With my hands Joleen.
2020-10-20 14:16:48,0,0,@halastheory No clue.
2020-10-20 14:14:31,5,0,@CryptoStockton I am.
2020-10-20 14:05:51,13,0,@ForestMommy Why not.
2020-10-20 14:05:23,0,0,@12BravoGran Indeed.
2020-10-20 14:03:27,5,0,@RonaRon17 Word.
2020-10-20 14:03:12,0,0,@WasianFusion Ty
2020-10-20 14:03:03,11,1,@ChrisBiersack7 No clue.
2020-10-20 14:02:47,1,1,@star95011 Good morning.
2020-10-20 14:02:23,61,7,"@theemrsmcafee This is just another adventure, as most of my life has been."
2020-10-20 14:00:09,1186,179,"What remains in America 

is the last landscape 

of a disappearing world."
2020-10-20 13:23:09,51,0,@theemrsmcafee I share your pain my love.
2020-10-20 13:19:38,0,0,@Mr_N_The_Middle Me too.
2020-10-20 13:17:48,0,0,@NEWMERLORDER It is.
2020-10-20 13:16:53,0,0,@VivaLasVader Word
2020-10-20 13:16:35,0,0,@QuirkyFollowsQ Lol
2020-10-20 13:16:00,0,0,@Steve31978878 Not yet.
2020-10-20 13:15:38,0,0,@ScottMy20278797 :)
2020-10-20 13:14:14,1,0,@tvitzer Lol
2020-10-20 13:13:48,4,0,@Rahul_Partagas Ty
2020-10-20 13:12:57,2,0,@JackLinFLL :)
2020-10-20 12:17:54,0,0,@halastheory I do not.
2020-10-20 12:16:24,6,0,@Gabrielthallon :)
2020-10-20 12:11:00,0,0,@NorthForkOeno :)
2020-10-20 12:02:09,1033,107,"Compared to the usual political propaganda from the media, 

masturbation news is refreshingly authentic."
2020-10-20 10:14:04,14,0,@Juicetruck2 It's mostly edible.
2020-10-20 10:11:30,29,1,@Minorit19231004 It did.
2020-10-20 10:00:14,1073,127,"While fine food goes untouched and is thrown away in the mansions of our leaders, people are starving in the streets."
2020-10-20 09:02:29,0,0,"@OrwellOf An adventure, as most of my life has been."
2020-10-20 09:01:08,0,0,@GianRojas3 I am.
2020-10-20 08:59:28,0,0,@Fractal_YT :)
2020-10-20 08:50:41,0,0,@JoeBob77730206 Word
2020-10-20 08:49:44,1,0,@Supply4Survival :)
2020-10-20 08:49:26,2,0,@cannaseedtoken I am content.
2020-10-19 22:22:13,1,1,@star95011 :)
2020-10-19 22:19:37,2,0,"@IanCarvell2 I am content. It's not where you are that matters, its who you are inside."
2020-10-19 22:00:28,861,93,"Consider the debates and animosity between the two chosen options of our government. 

It is obvious that the America who once offered us George Washington and Abraham Lincoln has devolved into a caricature of itself."
2020-10-19 19:58:50,1,0,@mutazsoliman Indeed
2020-10-19 19:56:51,16,0,@CClunks @lemonlupnreuben Word
